account,amount,time,refund,prize,period
23688710,10,6/11/14 14:41,0,0,1
23717112,15,6/11/14 14:41,0,0,1
2743370,10,6/11/14 14:43,0,0,1
27612434,20,6/11/14 14:43,0,0,1
26512986,10,6/11/14 14:53,0,0,1
25208151,20,6/11/14 14:53,0,0,1
19912521,20,6/11/14 14:53,0,0,1
22293637,50,6/11/14 15:29,0,0,3
24855560,20,6/11/14 16:13,0,0,2
12203570,150,6/11/14 16:22,0,0,2
24923422,50,6/11/14 16:28,0,0,2
18272448,100,6/11/14 16:31,0,0,3
22457877,15,6/11/14 16:37,0,0,2
93675,90,6/11/14 16:43,0,0,21
12385366,15,6/11/14 16:50,0,0,9
27278479,10,6/11/14 16:59,0,0,1
3875697,30,6/11/14 17:26,0,0,2
24433466,20,6/11/14 18:21,0,0,9
24960595,20,6/11/14 18:23,0,0,2
21291298,15,6/11/14 18:23,0,0,2
27852614,10,6/11/14 19:08,0,0,21
20449967,5,6/11/14 19:11,0,0,3
21126563,10,6/11/14 19:24,0,0,2
13582838,30,6/11/14 19:25,0,0,3
16057493,100,6/11/14 19:26,0,0,2
23717112,20,6/11/14 19:27,0,0,1
6626578,20,6/11/14 20:20,0,0,3
16286862,20,6/11/14 20:25,0,0,1
3200248,20,6/11/14 20:29,0,0,3
16740270,40,6/11/14 20:38,0,0,3
16740270,-40,6/11/14 20:38,1,0,3
27998075,20,6/11/14 20:39,0,0,3
14990850,15,6/11/14 20:55,0,0,2
1132205,50,6/11/14 20:58,0,0,1
13311660,18,6/11/14 20:59,0,0,3
16262690,20,6/11/14 21:28,0,0,3
28325091,20,6/11/14 21:57,0,0,1
28020930,15,6/12/14 2:34,0,0,2
5782840,25,6/12/14 7:09,0,0,3
25208151,10,6/12/14 7:26,0,0,1
23627199,40,6/12/14 7:39,0,0,3
3314125,5,6/12/14 7:48,0,0,9
29395910,100,6/12/14 7:56,0,0,21
21126563,10,6/12/14 7:57,0,0,2
11524913,25,6/12/14 7:57,0,0,3
14990850,15,6/12/14 8:01,0,0,2
5782840,3.6,6/12/14 8:01,0,1,3
6142669,1,6/12/14 8:01,0,1,1
10381676,1,6/12/14 8:01,0,1,3
11504748,2,6/12/14 8:01,0,1,3
11555748,0.75,6/12/14 8:01,0,1,21
12203570,7.5,6/12/14 8:01,0,1,2
12385366,1.5,6/12/14 8:01,0,1,9
13582838,3,6/12/14 8:01,0,1,3
14481345,0.5,6/12/14 8:01,0,1,3
14702401,0.25,6/12/14 8:01,0,1,2
16593230,20,6/12/14 8:01,0,1,3
18493770,1,6/12/14 8:01,0,1,1
19128736,1,6/12/14 8:01,0,1,2
21291298,0.75,6/12/14 8:01,0,1,2
22844402,2,6/12/14 8:01,0,1,1
23311066,0.75,6/12/14 8:01,0,1,2
23627199,6,6/12/14 8:01,0,1,3
23688710,0.5,6/12/14 8:01,0,1,1
24186114,1.25,6/12/14 8:01,0,1,7
24433466,2.5,6/12/14 8:01,0,1,9
24549884,10,6/12/14 8:01,0,1,2
25420033,0.5,6/12/14 8:01,0,1,7
25827137,1,6/12/14 8:01,0,1,1
26512986,1,6/12/14 8:01,0,1,1
27252833,4.5,6/12/14 8:01,0,1,7
27852614,0.5,6/12/14 8:01,0,1,21
27998075,1,6/12/14 8:01,0,1,3
28325091,2,6/12/14 8:01,0,1,1
29395910,7,6/12/14 8:01,0,1,21
13311660,5,6/12/14 8:01,0,0,3
16066193,20,6/12/14 8:15,0,0,4
23717112,50,6/12/14 8:15,0,0,2
24433466,20,6/12/14 8:20,0,0,10
14679546,25,6/12/14 8:30,0,0,3
11126286,20,6/12/14 8:36,0,0,3
26702122,25,6/12/14 8:43,0,0,10
8323186,20,6/12/14 8:45,0,0,8
24195945,15,6/12/14 8:56,0,0,3
25208151,50,6/12/14 9:06,0,0,2
18493770,100,6/12/14 9:09,0,0,2
23627199,20,6/12/14 9:10,0,0,4
10381676,20,6/12/14 9:10,0,0,4
26541545,50,6/12/14 9:16,0,0,22
26512986,20,6/12/14 9:24,0,0,2
5782840,10,6/12/14 9:43,0,0,4
10640450,30,6/12/14 9:47,0,0,3
16593230,20,6/12/14 9:47,0,0,4
3402642,15,6/12/14 9:54,0,0,2
16740270,30,6/12/14 10:03,0,0,4
25857184,30,6/12/14 10:04,0,0,4
16057493,200,6/12/14 10:16,0,0,3
16057493,-200,6/12/14 10:16,1,0,3
27252833,96,6/12/14 10:54,0,0,8
16740270,30,6/12/14 10:57,0,0,4
22789676,10,6/12/14 10:58,0,0,22
21642741,20,6/12/14 11:09,0,0,1
19171538,20,6/12/14 11:09,0,0,1
22844561,10,6/12/14 11:10,0,0,1
10720918,10,6/12/14 11:11,0,0,1
93675,95,6/12/14 11:11,0,0,22
24852899,20,6/12/14 11:12,0,0,1
25643408,15,6/12/14 11:12,0,0,1
13148304,20,6/12/14 11:13,0,0,1
4238396,20,6/12/14 11:14,0,0,1
25116854,20,6/12/14 11:14,0,0,4
8104224,10,6/12/14 11:16,0,0,1
27467766,20,6/12/14 11:17,0,0,1
6396303,20,6/12/14 11:17,0,0,1
27524157,10,6/12/14 11:17,0,0,1
25339201,20,6/12/14 11:22,0,0,1
16057493,150,6/12/14 11:24,0,0,3
12203570,150,6/12/14 11:37,0,0,3
571959,20,6/12/14 11:42,0,0,8
28575013,30,6/12/14 11:54,0,0,8
29395910,100,6/12/14 12:30,0,0,22
24539095,30,6/12/14 12:32,0,0,4
29395910,40,6/12/14 12:37,0,0,22
27747770,20,6/12/14 12:43,0,0,8
25420033,10,6/12/14 13:11,0,0,8
10028142,15,6/12/14 13:52,0,0,1
5782840,10,6/12/14 13:53,0,0,4
27840388,25,6/12/14 14:17,0,0,1
23380244,20,6/12/14 14:24,0,0,3
22844402,20,6/12/14 14:27,0,0,2
22506831,15,6/12/14 14:44,0,0,1
27758968,20,6/12/14 14:45,0,0,1
10690530,20,6/12/14 14:46,0,0,1
29627599,15,6/12/14 14:47,0,0,1
7458031,20,6/12/14 14:47,0,0,1
26600022,10,6/12/14 14:47,0,0,1
28518133,10,6/12/14 14:48,0,0,8
29562556,5,6/12/14 14:48,0,0,1
14434493,40,6/12/14 14:48,0,0,3
17592505,15,6/12/14 14:49,0,0,1
28518133,10,6/12/14 14:53,0,0,8
19620712,20,6/12/14 14:57,0,0,1
486663,5,6/12/14 14:58,0,0,1
20833066,20,6/12/14 15:01,0,0,1
25576269,35,6/12/14 15:08,0,0,22
21407620,15,6/12/14 15:21,0,0,8
23688710,30,6/12/14 15:39,0,0,2
13743734,20,6/12/14 15:41,0,0,1
10640450,10,6/12/14 15:59,0,0,3
24549884,50,6/12/14 16:11,0,0,3
11504748,40,6/12/14 16:27,0,0,4
18272448,100,6/12/14 16:37,0,0,4
22457877,15,6/12/14 17:08,0,0,3
13555825,13,6/12/14 17:13,0,0,8
22514262,5,6/12/14 17:24,0,0,22
23311066,15,6/12/14 17:27,0,0,3
20127067,10,6/12/14 17:32,0,0,1
27524157,20,6/12/14 17:44,0,0,1
24855560,20,6/12/14 17:44,0,0,3
28020930,20,6/12/14 18:10,0,0,3
7243729,5,6/12/14 18:10,0,0,4
10489810,10,6/12/14 18:21,0,0,8
12385366,26,6/12/14 18:24,0,0,10
27852614,20,6/12/14 18:37,0,0,22
26898647,5,6/12/14 18:46,0,0,1
641858,15,6/12/14 19:01,0,0,1
23380244,30,6/12/14 19:03,0,0,3
19912521,20,6/12/14 19:03,0,0,2
26047589,20,6/12/14 19:20,0,0,3
7458031,5,6/12/14 19:20,0,0,1
22293637,10,6/12/14 19:27,0,0,4
16392764,5,6/12/14 19:46,0,0,4
21126563,10,6/12/14 19:47,0,0,3
16286862,20,6/12/14 20:19,0,0,2
24923422,50,6/12/14 20:27,0,0,3
19128736,20,6/12/14 20:38,0,0,3
14990850,21,6/12/14 21:10,0,0,3
13582838,30,6/12/14 21:38,0,0,4
1132205,20,6/12/14 21:45,0,0,2
26130868,10,6/12/14 22:10,0,0,3
12307202,20,6/12/14 22:20,0,0,1
10687091,10,6/12/14 22:49,0,0,4
13555825,19,6/13/14 6:28,0,0,8
3314125,5,6/13/14 6:51,0,0,10
25177736,30,6/13/14 7:07,0,0,8
16066193,20,6/13/14 7:30,0,0,4
5782840,30,6/13/14 7:33,0,0,4
16066193,20,6/13/14 7:34,0,0,4
11126286,20,6/13/14 7:43,0,0,3
14679546,25,6/13/14 7:47,0,0,3
93675,9.5,6/13/14 8:01,0,1,22
486663,0.5,6/13/14 8:01,0,1,1
641858,1.5,6/13/14 8:01,0,1,1
3314125,0.5,6/13/14 8:01,0,1,10
4238396,1,6/13/14 8:01,0,1,1
6396303,1,6/13/14 8:01,0,1,1
7458031,1.25,6/13/14 8:01,0,1,1
8104224,0.5,6/13/14 8:01,0,1,1
10381676,1,6/13/14 8:01,0,1,4
10489810,10,6/13/14 8:01,0,1,8
10640450,4,6/13/14 8:01,0,1,3
10687091,0.5,6/13/14 8:01,0,1,4
10690530,1,6/13/14 8:01,0,1,1
11504748,2,6/13/14 8:01,0,1,4
12203570,7.5,6/13/14 8:01,0,1,3
12307202,2,6/13/14 8:01,0,1,1
13148304,1,6/13/14 8:01,0,1,1
16392764,0.25,6/13/14 8:01,0,1,4
18493770,5,6/13/14 8:01,0,1,2
19128736,1,6/13/14 8:01,0,1,3
19171538,2,6/13/14 8:01,0,1,1
19912521,2,6/13/14 8:01,0,1,2
20127067,1,6/13/14 8:01,0,1,1
20833066,2,6/13/14 8:01,0,1,1
22457877,1.5,6/13/14 8:01,0,1,3
22514262,0.5,6/13/14 8:01,0,1,22
22844561,1,6/13/14 8:01,0,1,1
23311066,0.75,6/13/14 8:01,0,1,3
23627199,2,6/13/14 8:01,0,1,4
23688710,1.5,6/13/14 8:01,0,1,2
24433466,1,6/13/14 8:01,0,1,10
24539095,1.5,6/13/14 8:01,0,1,4
25116854,2,6/13/14 8:01,0,1,4
25339201,1,6/13/14 8:01,0,1,1
25420033,0.5,6/13/14 8:01,0,1,8
25643408,1.5,6/13/14 8:01,0,1,1
26600022,0.5,6/13/14 8:01,0,1,1
26702122,2.5,6/13/14 8:01,0,1,10
26898647,0.25,6/13/14 8:01,0,1,1
27467766,1,6/13/14 8:01,0,1,1
27747770,1,6/13/14 8:01,0,1,8
27758968,1,6/13/14 8:01,0,1,1
27852614,1,6/13/14 8:01,0,1,22
28518133,1,6/13/14 8:01,0,1,8
28575013,1.5,6/13/14 8:01,0,1,8
29395910,7,6/13/14 8:01,0,1,22
29562556,0.25,6/13/14 8:01,0,1,1
14434493,10,6/13/14 8:02,0,0,4
14434493,10,6/13/14 8:04,0,0,4
29395910,100,6/13/14 8:06,0,0,23
21149074,10,6/13/14 8:15,0,0,2
27840388,30,6/13/14 8:19,0,0,2
24195945,15,6/13/14 8:19,0,0,4
23627199,50,6/13/14 8:21,0,0,5
25208151,50,6/13/14 8:24,0,0,3
23717112,70,6/13/14 8:25,0,0,3
20131972,20,6/13/14 8:26,0,0,9
16392764,20,6/13/14 8:35,0,0,5
14990850,25,6/13/14 8:38,0,0,4
29395910,40,6/13/14 8:39,0,0,23
19620712,15,6/13/14 8:48,0,0,2
8266688,20,6/13/14 8:50,0,0,11
16066193,20,6/13/14 8:50,0,0,5
16066193,20,6/13/14 8:51,0,0,5
8104224,60,6/13/14 8:53,0,0,2
3402642,40,6/13/14 8:55,0,0,3
28518133,20,6/13/14 8:58,0,0,9
23118291,50,6/13/14 9:04,0,0,2
22844561,20,6/13/14 9:14,0,0,2
25857184,40,6/13/14 9:20,0,0,5
13743734,500,6/13/14 9:23,0,0,2
13743734,-500,6/13/14 9:23,1,0,2
24433466,25,6/13/14 9:34,0,0,11
16593230,20,6/13/14 9:46,0,0,5
25643408,50,6/13/14 9:55,0,0,2
16057493,100,6/13/14 9:56,0,0,4
25714905,20,6/13/14 9:57,0,0,9
11524913,30,6/13/14 10:11,0,0,5
4238396,20,6/13/14 10:12,0,0,2
4238396,20,6/13/14 10:14,0,0,2
10687091,30,6/13/14 10:22,0,0,5
27252833,80,6/13/14 10:27,0,0,9
26541545,35,6/13/14 10:34,0,0,23
21291298,20,6/13/14 10:34,0,0,4
25947218,20,6/13/14 11:02,0,0,1
6597361,20,6/13/14 11:04,0,0,1
23809651,5,6/13/14 11:04,0,0,1
15221342,20,6/13/14 11:05,0,0,1
19506415,10,6/13/14 11:05,0,0,1
8059307,10,6/13/14 11:06,0,0,1
20633244,20,6/13/14 11:06,0,0,1
23951702,20,6/13/14 11:06,0,0,1
21023813,15,6/13/14 11:07,0,0,1
1983959,10,6/13/14 11:07,0,0,1
27691347,20,6/13/14 11:07,0,0,1
26473124,20,6/13/14 11:08,0,0,1
25935056,10,6/13/14 11:08,0,0,1
27656800,20,6/13/14 11:09,0,0,1
20449967,5,6/13/14 11:09,0,0,5
21126563,20,6/13/14 11:11,0,0,4
23118291,20,6/13/14 11:17,0,0,2
15221342,20,6/13/14 11:26,0,0,1
6597361,20,6/13/14 11:26,0,0,1
22580409,30,6/13/14 11:52,0,0,1
16758097,10,6/13/14 11:53,0,0,23
3855633,20,6/13/14 12:03,0,0,4
10028142,15,6/13/14 12:09,0,0,2
25420033,10,6/13/14 12:13,0,0,9
19764965,20,6/13/14 12:18,0,0,4
8059307,25,6/13/14 12:24,0,0,1
4101463,40,6/13/14 12:25,0,0,9
24433466,20,6/13/14 12:33,0,0,11
5782840,10,6/13/14 12:35,0,0,5
23688710,10,6/13/14 12:38,0,0,3
12203570,150,6/13/14 12:42,0,0,4
27524157,10,6/13/14 12:43,0,0,2
7458031,15,6/13/14 12:45,0,0,2
18493770,100,6/13/14 12:46,0,0,3
16066193,20,6/13/14 12:48,0,0,5
16066193,20,6/13/14 12:50,0,0,5
16066193,20,6/13/14 12:51,0,0,5
16066193,20,6/13/14 12:53,0,0,5
17592505,20,6/13/14 13:08,0,0,2
16740270,50,6/13/14 13:21,0,0,5
22789676,10,6/13/14 13:28,0,0,23
6142669,40,6/13/14 13:45,0,0,3
27656800,50,6/13/14 13:46,0,0,1
27691347,20,6/13/14 13:49,0,0,1
25500661,20,6/13/14 14:15,0,0,4
26106498,10,6/13/14 14:28,0,0,1
25636412,10,6/13/14 14:30,0,0,1
28059021,10,6/13/14 14:32,0,0,1
22297841,10,6/13/14 14:38,0,0,1
3402642,10,6/13/14 14:38,0,0,3
17973764,20,6/13/14 14:39,0,0,1
378628,20,6/13/14 14:40,0,0,1
24549884,70,6/13/14 14:40,0,0,4
29449181,20,6/13/14 14:40,0,0,1
14866723,20,6/13/14 14:55,0,0,4
26047589,20,6/13/14 15:10,0,0,4
5129054,10,6/13/14 15:11,0,0,1
24923422,50,6/13/14 15:46,0,0,4
11325322,15,6/13/14 15:47,0,0,1
10489810,10,6/13/14 16:00,0,0,9
21642741,20,6/13/14 16:07,0,0,2
2501654,10,6/13/14 16:09,0,0,1
13148304,20,6/13/14 16:13,0,0,2
27998075,25,6/13/14 16:22,0,0,5
6982027,10,6/13/14 16:38,0,0,1
27612434,20,6/13/14 16:44,0,0,3
6396303,40,6/13/14 16:45,0,0,2
10640450,20,6/13/14 16:49,0,0,4
19171538,20,6/13/14 17:02,0,0,2
23589542,80,6/13/14 17:25,0,0,1
24433466,20,6/13/14 17:42,0,0,11
13311660,15,6/13/14 17:53,0,0,5
24433466,20,6/13/14 17:54,0,0,11
93675,90,6/13/14 17:59,0,0,23
7458031,20,6/13/14 18:21,0,0,2
25576269,30,6/13/14 18:28,0,0,23
2743370,15,6/13/14 18:31,0,0,3
29167618,20,6/13/14 18:33,0,0,4
12385366,25,6/13/14 18:34,0,0,11
29167618,20,6/13/14 18:35,0,0,4
29167618,20,6/13/14 18:37,0,0,4
24960595,30,6/13/14 18:53,0,0,4
27758968,20,6/13/14 18:56,0,0,2
4301514,20,6/13/14 19:10,0,0,1
11504748,30,6/13/14 19:11,0,0,5
27852614,10,6/13/14 19:18,0,0,23
27691347,10,6/13/14 19:21,0,0,1
26512986,20,6/13/14 19:34,0,0,3
18272448,100,6/13/14 19:36,0,0,5
22514262,5,6/13/14 19:39,0,0,23
13582838,10,6/13/14 19:47,0,0,5
28325091,50,6/13/14 19:52,0,0,3
29562556,10,6/13/14 20:24,0,0,2
16286862,20,6/13/14 20:39,0,0,3
26130868,5,6/13/14 20:51,0,0,4
20833066,20,6/13/14 20:57,0,0,2
10381676,15,6/13/14 21:12,0,0,5
25938677,20,6/13/14 21:20,0,0,1
18149263,10,6/13/14 21:51,0,0,4
23108889,10,6/14/14 2:37,0,0,2
7432052,20,6/14/14 6:17,0,0,2
3314125,10,6/14/14 6:25,0,0,11
20127067,10,6/14/14 6:41,0,0,2
11126286,20,6/14/14 7:47,0,0,4
5782840,20,6/14/14 7:53,0,0,5
1983959,1,6/14/14 8:01,0,1,1
3855633,1,6/14/14 8:01,0,1,4
4238396,2,6/14/14 8:01,0,1,2
4301514,2,6/14/14 8:01,0,1,1
5782840,3,6/14/14 8:01,0,1,5
6142669,2,6/14/14 8:01,0,1,3
6396303,2,6/14/14 8:01,0,1,2
6982027,0.5,6/14/14 8:01,0,1,1
7458031,1.75,6/14/14 8:01,0,1,2
8104224,3,6/14/14 8:01,0,1,2
8266688,1,6/14/14 8:01,0,1,11
10381676,0.75,6/14/14 8:01,0,1,5
10687091,1.5,6/14/14 8:01,0,1,5
11126286,2,6/14/14 8:01,0,1,4
11325322,0.75,6/14/14 8:01,0,1,1
11504748,1.5,6/14/14 8:01,0,1,5
11524913,3,6/14/14 8:01,0,1,5
12203570,7.5,6/14/14 8:01,0,1,4
13148304,1,6/14/14 8:01,0,1,2
13582838,1,6/14/14 8:01,0,1,5
14866723,2,6/14/14 8:01,0,1,4
16286862,2,6/14/14 8:01,0,1,3
16392764,1,6/14/14 8:01,0,1,5
18149263,0.5,6/14/14 8:01,0,1,4
18493770,5,6/14/14 8:01,0,1,3
19764965,1,6/14/14 8:01,0,1,4
20633244,2,6/14/14 8:01,0,1,1
21291298,1,6/14/14 8:01,0,1,4
22580409,1.5,6/14/14 8:01,0,1,1
22789676,1,6/14/14 8:01,0,1,23
23627199,5,6/14/14 8:01,0,1,5
23688710,0.5,6/14/14 8:01,0,1,3
23809651,0.25,6/14/14 8:01,0,1,1
24433466,4.25,6/14/14 8:01,0,1,11
25208151,5,6/14/14 8:01,0,1,3
25420033,0.5,6/14/14 8:01,0,1,9
25576269,3,6/14/14 8:01,0,1,23
25636412,0.5,6/14/14 8:01,0,1,1
25714905,1,6/14/14 8:01,0,1,9
25938677,1,6/14/14 8:01,0,1,1
25947218,1,6/14/14 8:01,0,1,1
26106498,0.5,6/14/14 8:01,0,1,1
26130868,0.5,6/14/14 8:01,0,1,4
26473124,2,6/14/14 8:01,0,1,1
26512986,2,6/14/14 8:01,0,1,3
27758968,1,6/14/14 8:01,0,1,2
27840388,3,6/14/14 8:01,0,1,2
27852614,0.5,6/14/14 8:01,0,1,23
27998075,1.25,6/14/14 8:01,0,1,5
28325091,2.5,6/14/14 8:01,0,1,3
28518133,1,6/14/14 8:01,0,1,9
29167618,6,6/14/14 8:01,0,1,4
29395910,7,6/14/14 8:01,0,1,23
29562556,0.5,6/14/14 8:01,0,1,2
8059307,10,6/14/14 8:02,0,0,1
23627199,20,6/14/14 8:09,0,0,6
23951702,20,6/14/14 8:10,0,0,2
8323186,20,6/14/14 8:14,0,0,10
26473124,20,6/14/14 8:14,0,0,2
13582838,35,6/14/14 8:15,0,0,6
29627599,5,6/14/14 8:15,0,0,3
20633244,20,6/14/14 8:17,0,0,2
25636412,20,6/14/14 8:19,0,0,2
25116854,20,6/14/14 8:28,0,0,6
25636412,20,6/14/14 8:30,0,0,2
16758097,10,6/14/14 8:30,0,0,24
27852614,30,6/14/14 8:34,0,0,24
641858,24,6/14/14 8:35,0,0,3
25636412,50,6/14/14 8:42,0,0,2
3402642,40,6/14/14 8:42,0,0,4
15221342,10,6/14/14 8:45,0,0,2
13555825,15,6/14/14 8:47,0,0,10
1983959,15,6/14/14 8:47,0,0,2
16057493,100,6/14/14 8:48,0,0,5
23589542,20,6/14/14 8:54,0,0,2
8104224,200,6/14/14 9:03,0,0,3
8104224,-200,6/14/14 9:03,1,0,3
11524913,30,6/14/14 9:09,0,0,6
26541545,30,6/14/14 9:10,0,0,24
29449181,20,6/14/14 9:19,0,0,2
378628,50,6/14/14 9:23,0,0,2
7458031,10,6/14/14 9:35,0,0,3
23118291,30,6/14/14 9:44,0,0,3
6597361,30,6/14/14 9:44,0,0,2
14481345,30,6/14/14 9:44,0,0,6
22580409,40,6/14/14 9:58,0,0,2
21023813,30,6/14/14 10:10,0,0,2
21407620,20,6/14/14 10:11,0,0,10
27691347,100,6/14/14 10:14,0,0,2
22844561,20,6/14/14 10:19,0,0,3
25827137,10,6/14/14 10:22,0,0,4
13308001,10,6/14/14 10:34,0,0,10
14679546,40,6/14/14 10:35,0,0,5
27747770,40,6/14/14 10:48,0,0,10
22297841,10,6/14/14 10:53,0,0,2
4301514,20,6/14/14 10:54,0,0,2
25643408,40,6/14/14 10:54,0,0,3
22297841,20,6/14/14 11:02,0,0,2
18493770,50,6/14/14 11:03,0,0,4
14434493,20,6/14/14 11:05,0,0,5
25857184,30,6/14/14 11:05,0,0,6
22506831,25,6/14/14 11:07,0,0,3
25420033,10,6/14/14 11:19,0,0,10
25935056,10,6/14/14 11:20,0,0,2
28607517,20,6/14/14 11:28,0,0,2
19265311,25,6/14/14 11:29,0,0,2
19265311,30,6/14/14 11:30,0,0,2
16593230,20,6/14/14 11:40,0,0,6
13311660,5,6/14/14 12:25,0,0,6
17973764,10,6/14/14 12:40,0,0,2
11325322,30,6/14/14 13:04,0,0,2
7432052,20,6/14/14 13:11,0,0,3
28575013,20,6/14/14 13:31,0,0,10
27758968,20,6/14/14 13:32,0,0,3
6142669,100,6/14/14 13:58,0,0,4
22457877,15,6/14/14 14:11,0,0,5
8059307,20,6/14/14 14:35,0,0,2
24195945,15,6/14/14 16:08,0,0,5
19171538,20,6/14/14 16:21,0,0,3
24852899,20,6/14/14 16:28,0,0,3
25208151,20,6/14/14 16:30,0,0,4
27524157,25,6/14/14 16:34,0,0,3
27252833,15,6/14/14 16:39,0,0,10
24549884,40,6/14/14 16:43,0,0,5
16066193,20,6/14/14 17:02,0,0,6
10028142,10,6/14/14 17:06,0,0,3
10381676,10,6/14/14 17:12,0,0,6
26512986,10,6/14/14 17:23,0,0,4
14434493,40,6/14/14 17:44,0,0,5
27998075,10,6/14/14 17:47,0,0,6
29656209,20,6/14/14 18:11,0,0,2
26106498,15,6/14/14 18:13,0,0,2
7458031,10,6/14/14 18:31,0,0,3
486663,10,6/14/14 18:35,0,0,3
11504748,40,6/14/14 18:36,0,0,6
486663,5,6/14/14 18:36,0,0,3
27656800,50,6/14/14 18:48,0,0,2
26575477,30,6/14/14 19:08,0,0,10
14990850,14,6/14/14 19:15,0,0,5
25500661,20,6/14/14 19:19,0,0,5
24923422,40,6/14/14 19:20,0,0,5
1132205,25,6/14/14 19:30,0,0,4
27758772,20,6/14/14 19:50,0,0,2
16392764,10,6/14/14 19:56,0,0,6
26541545,40,6/14/14 19:56,0,0,24
12203570,150,6/14/14 20:03,0,0,5
21126563,20,6/14/14 20:22,0,0,5
26047589,10,6/14/14 20:23,0,0,5
28729638,20,6/14/14 20:32,0,0,2
1983959,10,6/14/14 20:38,0,0,2
16286862,10,6/14/14 20:42,0,0,4
3855633,20,6/14/14 20:45,0,0,5
21149074,5,6/14/14 20:46,0,0,3
14866723,25,6/14/14 20:59,0,0,5
28325091,20,6/14/14 21:05,0,0,4
1983959,10,6/14/14 21:10,0,0,2
27612434,5,6/14/14 21:18,0,0,4
12385366,45,6/14/14 21:22,0,0,12
24855560,20,6/14/14 21:40,0,0,5
19265311,27,6/14/14 21:46,0,0,2
21291298,15,6/14/14 21:49,0,0,5
13311660,46,6/14/14 21:54,0,0,6
21559929,15,6/14/14 21:57,0,0,2
93675,40,6/14/14 22:31,0,0,24
28607517,15,6/14/14 22:51,0,0,2
25938677,50,6/14/14 22:52,0,0,2
17592505,20,6/14/14 23:15,0,0,3
16593230,20,6/15/14 7:00,0,0,6
6597361,30,6/15/14 7:12,0,0,2
3314125,10,6/15/14 7:24,0,0,12
8059307,20,6/15/14 7:46,0,0,2
93675,4,6/15/14 8:01,0,1,24
378628,50,6/15/14 8:01,0,1,2
3314125,1,6/15/14 8:01,0,1,12
3402642,4,6/15/14 8:01,0,1,4
3855633,1,6/15/14 8:01,0,1,5
6142669,5,6/15/14 8:01,0,1,4
7458031,1,6/15/14 8:01,0,1,3
10381676,0.5,6/15/14 8:01,0,1,6
11325322,1.5,6/15/14 8:01,0,1,2
11504748,2,6/15/14 8:01,0,1,6
11524913,3,6/15/14 8:01,0,1,6
12203570,7.5,6/15/14 8:01,0,1,5
13308001,0.5,6/15/14 8:01,0,1,10
13555825,1.5,6/15/14 8:01,0,1,10
14481345,1.5,6/15/14 8:01,0,1,6
14866723,2.5,6/15/14 8:01,0,1,5
16392764,0.5,6/15/14 8:01,0,1,6
16593230,4,6/15/14 8:01,0,1,6
16758097,1,6/15/14 8:01,0,1,24
18493770,2.5,6/15/14 8:01,0,1,4
20633244,2,6/15/14 8:01,0,1,2
21023813,3,6/15/14 8:01,0,1,2
21291298,0.75,6/15/14 8:01,0,1,5
21407620,2,6/15/14 8:01,0,1,10
21559929,1.5,6/15/14 8:01,0,1,2
22297841,3,6/15/14 8:01,0,1,2
22506831,2.5,6/15/14 8:01,0,1,3
22580409,2,6/15/14 8:01,0,1,2
25420033,0.5,6/15/14 8:01,0,1,10
25500661,2,6/15/14 8:01,0,1,5
25636412,4.5,6/15/14 8:01,0,1,2
25827137,0.5,6/15/14 8:01,0,1,4
25938677,2.5,6/15/14 8:01,0,1,2
26106498,0.75,6/15/14 8:01,0,1,2
27747770,2,6/15/14 8:01,0,1,10
27758968,1,6/15/14 8:01,0,1,3
27852614,1.5,6/15/14 8:01,0,1,24
27998075,0.5,6/15/14 8:01,0,1,6
28325091,1,6/15/14 8:01,0,1,4
28575013,1,6/15/14 8:01,0,1,10
29656209,1,6/15/14 8:01,0,1,2
28607517,15,6/15/14 8:02,0,0,2
3402642,40,6/15/14 8:03,0,0,5
5782840,50,6/15/14 8:10,0,0,7
19128736,10,6/15/14 8:13,0,0,6
23118291,20,6/15/14 8:15,0,0,4
25339201,20,6/15/14 8:16,0,0,4
25339201,10,6/15/14 8:19,0,0,4
27691347,20,6/15/14 8:19,0,0,3
26473124,20,6/15/14 8:20,0,0,3
25339201,10,6/15/14 8:22,0,0,4
21023813,50,6/15/14 8:22,0,0,3
25636412,50,6/15/14 8:24,0,0,3
23627199,30,6/15/14 8:47,0,0,7
10640450,10,6/15/14 8:50,0,0,6
27524157,20,6/15/14 8:50,0,0,4
21023813,20,6/15/14 8:54,0,0,3
20833066,20,6/15/14 9:04,0,0,4
27747770,20,6/15/14 9:05,0,0,11
6982027,10,6/15/14 9:07,0,0,3
15221342,20,6/15/14 9:09,0,0,3
18272448,100,6/15/14 9:18,0,0,7
11126286,10,6/15/14 9:23,0,0,6
25116854,20,6/15/14 9:32,0,0,7
14780962,5,6/15/14 9:33,0,0,3
26541545,45,6/15/14 9:45,0,0,25
4301514,20,6/15/14 10:02,0,0,3
8104224,150,6/15/14 10:06,0,0,4
16057493,100,6/15/14 10:15,0,0,6
14679546,35,6/15/14 10:26,0,0,6
6142669,20,6/15/14 10:43,0,0,5
22580409,25,6/15/14 10:55,0,0,3
19265311,26,6/15/14 10:59,0,0,3
19265311,40,6/15/14 11:01,0,0,3
25420033,10,6/15/14 11:01,0,0,11
22457877,10,6/15/14 11:13,0,0,6
5129054,30,6/15/14 11:19,0,0,3
16758097,10,6/15/14 11:34,0,0,25
23951702,30,6/15/14 11:36,0,0,3
